id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgxEfa8L1UDm5jKCXPp4AaABAg	0	0	2018-10-16 19:27:32	Nora Murcia	Power to the people.	UCyjWyrtg5uwjCsiLIYpMpGQ	http://www.youtube.com/channel/UCyjWyrtg5uwjCsiLIYpMpGQ	0		
UgxTaGOpw8pr_DMh8614AaABAg	0	0	2018-10-16 10:29:20	Zenbaba Fikrie	Amazing video!!!	UCytvyEfUdLbCSTU_6oPQMiw	http://www.youtube.com/channel/UCytvyEfUdLbCSTU_6oPQMiw	0		
UgylwPgoO1TvSoHzFrN4AaABAg	0	0	2018-10-16 02:20:10	diego cur	Buenisima y muy cierto lo que dice la letra like si más ser latinoamericano sin importar de donde eres	UCLdEkXowQzuNOdSW297WN3g	http://www.youtube.com/channel/UCLdEkXowQzuNOdSW297WN3g	0		
UgyrGWsl9ghQXsetAR54AaABAg	0	0	2018-10-15 22:54:16	Nimsi Trujillo	Still get the chills when I watch this music video	UCkmETRR7DFIseZCUCQ7ybYw	http://www.youtube.com/channel/UCkmETRR7DFIseZCUCQ7ybYw	0		
UgyFnZw35PZNsiHyzW94AaABAg	1	0	2018-10-15 19:30:31	Mahder Aklilu	i love this but i wish they included other languages besides spanish and english	UCdLHVvkwOn_yC6Ay0CKhMpA	http://www.youtube.com/channel/UCdLHVvkwOn_yC6Ay0CKhMpA	0		
UgyFnZw35PZNsiHyzW94AaABAg.8mR52A2I58B8mWNJDfrXcc		0	2018-10-17 20:46:20	Stranger_Things Cast	The only language that should be allowed in America is English! You immigrants are taking out jobs! Go back to your country!	UCAztWG8xgfsnhwUKGcA2ZUg	http://www.youtube.com/channel/UCAztWG8xgfsnhwUKGcA2ZUg	1	UgyFnZw35PZNsiHyzW94AaABAg	Mahder Aklilu
Ugz70kzq8zHTfqmBPIp4AaABAg	0	1	2018-10-14 18:25:22	Maria Medesani	You just have to think about it one second and we all are from different places, if we go back to our ancestors, they were immigrants, we&#39;re all immigrants somehow. And at least we have to welcome those who are escaping from their country or those who can&#39;t get a job or food in their country. Immigrants need to be welcome anywhere they go, they are people like us, so if you ever meet one give him/her your support &#39;cause they&#39;ve passed throw so many things, they don&#39;t deserved to be seen badly. <br />After all we are all immigrants somehow...	UC2CCc1jg-SjGzutCVeCjqVw	http://www.youtube.com/channel/UC2CCc1jg-SjGzutCVeCjqVw	0		
UgwTiN9dkEZxB1v-X8N4AaABAg	0	0	2018-10-14 05:10:05	Elvér Gomez Tórva	Por dar éste tipo de mensajes es que Residente no se la pasa “tirándole” a ningún rapero o haciéndo trap mediocre, esto sí es cultura y realidad crúda	UC5T__ewkJlw6hvSgsZSP2Lw	http://www.youtube.com/channel/UC5T__ewkJlw6hvSgsZSP2Lw	0		
UgzfP_gXttIsQR9ZCX14AaABAg	0	0	2018-10-14 02:50:26	Philip Wingfield	Lin Manuel Miranda and REsidente are cousins in real live. What genes of genious	UC-fni8aTSeaGae6AkVTt8Rg	http://www.youtube.com/channel/UC-fni8aTSeaGae6AkVTt8Rg	0		
UgzTcMywBjMrwIDlEv94AaABAg	1	0	2018-10-14 01:37:46	Aaron O'Leary	Who&#39;s the female singer?	UC_JOzlz-RZyD3BKYjXg3x5g	http://www.youtube.com/channel/UC_JOzlz-RZyD3BKYjXg3x5g	0		
UgzTcMywBjMrwIDlEv94AaABAg.8mMaUFqUDxm8mVzFsfx74a		1	2018-10-17 17:07:25	Caitlin	Snow Tha Product - she can rap fluently in English and Spanish :)	UCQmqSolz4MhfaL0UlfChLDg	http://www.youtube.com/channel/UCQmqSolz4MhfaL0UlfChLDg	1	UgzTcMywBjMrwIDlEv94AaABAg	Aaron O'Leary
UgyAqoLuHb1nw_f0Q8d4AaABAg	0	0	2018-10-13 03:06:32	Pommy Wolf	Ayyy, just realized this was posted on my birthday! <br /><a href="http://www.youtube.com/results?search_query=%23ImmigrantsWeGetTheJobDone">#ImmigrantsWeGetTheJobDone</a>	UCbbkJgbFdI6AyFH_kHajMJA	http://www.youtube.com/channel/UCbbkJgbFdI6AyFH_kHajMJA	0		
UgySafPFhAjpXPCWVPt4AaABAg	1	0	2018-10-13 01:52:12	Koda Grimes	They’re not stealing jobs<br />They’re just taking the jobs that Americans don’t want to take<br />I bet if you handed a “true American” a shovel and told them to get on their knees and dig and plant in California they’d start complaining not even half an hour into the job and claim that they don’t get paid enough for it <br />That’s the thing<br />You DON’T get paid enough for it<br />You AREN’T supposed to<br />That’s why people hire immigrants because they’re willing to do whatever it takes to provide for themselves and a better family<br />Because they want a better future <br />Lol if you got rid of all undocumented immigrants America would crash because like it or not they do contribute some way or another	UCFMDiKtnVjUv7BJlL4MxMFw	http://www.youtube.com/channel/UCFMDiKtnVjUv7BJlL4MxMFw	0		
UgySafPFhAjpXPCWVPt4AaABAg.8mK2L-olYax8mWNRabYxlk		0	2018-10-17 20:47:29	Stranger_Things Cast	Immigrants are rude and selfish!	UCAztWG8xgfsnhwUKGcA2ZUg	http://www.youtube.com/channel/UCAztWG8xgfsnhwUKGcA2ZUg	1	UgySafPFhAjpXPCWVPt4AaABAg	Koda Grimes
UgxegpyjBY4u7Ex3IfF4AaABAg	0	0	2018-10-12 19:53:22	connie rahim	bah send them all back	UCZ49N0qSVgRDXVMmKbYTuUQ	http://www.youtube.com/channel/UCZ49N0qSVgRDXVMmKbYTuUQ	0		
Ugxp9ca-n9IWph6DgOZ4AaABAg	0	0	2018-10-12 19:51:01	zillajratomicray	Borders enforce a modern day, global caste system.	UCXUJxjmQJPKusuLw_pTSnsg	http://www.youtube.com/channel/UCXUJxjmQJPKusuLw_pTSnsg	0		
Ugw_kuug88WrDC3Rw454AaABAg	0	0	2018-10-12 17:54:43	Just Blissful	If the Americans don&#39;t appreciate all the hard work you do in their country, then you should Leave. Pick up everything and go to Canada. Go to a country that will appreciate you. That will teach Donald Trump	UCQXF-lkwZ9RoZPBuMxpxaTw	http://www.youtube.com/channel/UCQXF-lkwZ9RoZPBuMxpxaTw	0		
UgznaKW0BCmniP0FKL94AaABAg	0	0	2018-10-11 20:30:50	lizabet reyes	Nosotros les sembramos el arbol Y ellos se comieron la fruta.	UCvtoAWiUsYVgYrJaEnM-8sg	http://www.youtube.com/channel/UCvtoAWiUsYVgYrJaEnM-8sg	0		
Ugymg6YurlL-Nz8nQbB4AaABAg	0	0	2018-10-11 18:27:29	Rivers_of_Blood Marshal	We don&#39;&#39;t need any illegal or legal immigrants. American is already full, is already built.Too many cars on the roads as it is, rents are too high already. The world does not have a god given right to live here. Enough !	UCdEy6nbwss0Fo1ojaM8qziQ	http://www.youtube.com/channel/UCdEy6nbwss0Fo1ojaM8qziQ	0		
Ugw-9M2sbK3yI0w3EN54AaABAg	0	0	2018-10-11 15:30:43	Edward Abel Bonilla	Viva La Raza Latina.	UCDHHXg1VolLXtcLFcadHjQQ	http://www.youtube.com/channel/UCDHHXg1VolLXtcLFcadHjQQ	0		
UgyBXecDTOtKk0IwFqZ4AaABAg	0	0	2018-10-10 09:53:54	Prince Aamir	Only here for Riz ahmed	UCvyc8Ot9ArHfK9RIUlTrRVw	http://www.youtube.com/channel/UCvyc8Ot9ArHfK9RIUlTrRVw	0		
UgwnQ0hNBH3pxkV_gzF4AaABAg	0	0	2018-10-09 23:03:09	Eddy Molli	Like si veniste por residente	UCugYDwjfHMn1gkIbM0ZUeCg	http://www.youtube.com/channel/UCugYDwjfHMn1gkIbM0ZUeCg	0		
UgyLfuzDHGCVfStzMPB4AaABAg	0	0	2018-10-09 04:51:52	Matarnix Arts	I know how it feels to be from Mexico and not being wanted	UC4-k0anCZHf-q2qyAuB9-AQ	http://www.youtube.com/channel/UC4-k0anCZHf-q2qyAuB9-AQ	0		
Ugzy_bYOxjOqJ1h40xV4AaABAg	0	2	2018-10-08 16:01:36	Frank Slater	It is strange how it is now &quot;cool&quot; to boast about playing a compliant part in lining the pockets of big business at the expense of taxpaying workers. It wood be much &quot;cooler&quot; to fight for better standards of living at home rather than going to America and pulling wages down.	UCKEiuixozp9xxNtistKPkAQ	http://www.youtube.com/channel/UCKEiuixozp9xxNtistKPkAQ	0		
UgxJ-xBpVcgEcBpK2RN4AaABAg	0	0	2018-10-07 21:23:02	clark Alfred Davies Lopez	Sandino en Nicaragua 🇳🇮🇳🇮🇳🇮🇳🇮❤❤	UCpZi0A8nNO6Qh7nY1bBJZVg	http://www.youtube.com/channel/UCpZi0A8nNO6Qh7nY1bBJZVg	0		
Ugw21ffUfj-viGz-8BJ4AaABAg	0	0	2018-10-07 19:13:04	Alexandra Wiley	More please this is amazing. Thank you	UC4nDcTe-Ni4VGNX0oL98oWA	http://www.youtube.com/channel/UC4nDcTe-Ni4VGNX0oL98oWA	0		
UgxL-FxS9GdY1Gs8vUN4AaABAg	0	1	2018-10-06 23:52:56	Juan Jose Favila	quién es la.morra?<br />está rifadisimo su flow	UClZacusBh6h-fh6I1T_4oZw	http://www.youtube.com/channel/UClZacusBh6h-fh6I1T_4oZw	0		
UgwIGUbgpJH0MhfNRdB4AaABAg	0	0	2018-10-06 17:57:16	bethie	Last year my social studies teacher played this song in class 😂	UCs4evOFaMeFhCG0ZYhm6xGg	http://www.youtube.com/channel/UCs4evOFaMeFhCG0ZYhm6xGg	0		
UgxAaVZ8nKYIUxSJ43t4AaABAg	0	0	2018-10-05 07:39:52	Carmela Rosace	Immigrants we get the job is my favorite line in Hamilton	UCowW2cBvf5HvjsEpV1TMPig	http://www.youtube.com/channel/UCowW2cBvf5HvjsEpV1TMPig	0		
UgyJZwAjT0I-t3Ea9PR4AaABAg	0	0	2018-10-05 03:51:12	Ava Savage	Did you forget Lafayette america???	UCf-W4goayerfaegpvrg7mPg	http://www.youtube.com/channel/UCf-W4goayerfaegpvrg7mPg	0		
Ugxyd4fGYrPCicdsPJ14AaABAg	0	0	2018-10-03 05:32:00	Misael Droguett Gómez	👍 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏	UCe76GF7OrtZDYLlojTM5ecA	http://www.youtube.com/channel/UCe76GF7OrtZDYLlojTM5ecA	0		
UgylCVnyfcdBOX0mUYd4AaABAg	0	0	2018-10-01 20:45:38	Aaron’s Articulate Opinions	Hoh shit. Riz Ahmed!?	UCeHjXb2gbbNp8UVz6tv8lgg	http://www.youtube.com/channel/UCeHjXb2gbbNp8UVz6tv8lgg	0		
UgycpN8hJCW7yX2fw2p4AaABAg	0	0	2018-10-01 17:17:37	mannyzification	daang Snow tha product....	UCEycN-11kwSu2FnWdZktvEQ	http://www.youtube.com/channel/UCEycN-11kwSu2FnWdZktvEQ	0		
Ugw-e2df2oN3s-909np4AaABAg	3	0	2018-09-30 01:58:46	M S	why not stay in your country and get the job done there, that way the planet will develop homogeneously ...	UCZByyIN0CY5LjFFLXd6mWgA	http://www.youtube.com/channel/UCZByyIN0CY5LjFFLXd6mWgA	0		
Ugw-e2df2oN3s-909np4AaABAg.8ln_kn3-9YZ8m175NUijNo		1	2018-10-05 17:28:10	M S	why the country your parents immigrated from does not need an engineer or is there an over supply of engineers there? And if the world is one, why not immigrate to china or some african countries? why just america or other european countries? is the water very sweet in america or the greed of dollar makes your legs talk? If every one of potential migrates to countries built by white people, what will become of their native land? And once you migrate( which is alright if done legally), why do you( generally speaking)want to subvert the countries you migrate to(long march eh?)? There's so much hipocracy in people who migrate and then preach as if they stand on high moral ground.	UCZByyIN0CY5LjFFLXd6mWgA	http://www.youtube.com/channel/UCZByyIN0CY5LjFFLXd6mWgA	1	Ugw-e2df2oN3s-909np4AaABAg	M S
Ugw-e2df2oN3s-909np4AaABAg.8ln_kn3-9YZ8m12zj_0Qb4		0	2018-10-05 16:52:19	SGirlSony	I am thankful to every day that I am an AMERICAN! My parents came over and now I am an Engineer, doing their sacrifices justice and giving back to this country. You can think all you want but this world is ONE. Be an adult and deal with the change, or you'll be left behind.	UCpjdl1lk0f_pOI0Bbtj2VoA	http://www.youtube.com/channel/UCpjdl1lk0f_pOI0Bbtj2VoA	1	Ugw-e2df2oN3s-909np4AaABAg	M S
Ugw-e2df2oN3s-909np4AaABAg.8ln_kn3-9YZ8lsVR4IjHil		1	2018-10-01 23:48:27	Daniel Ramos	M S you're retarded 😂😂	UC9NaalakVREE9mCKRiR3fEw	http://www.youtube.com/channel/UC9NaalakVREE9mCKRiR3fEw	1	Ugw-e2df2oN3s-909np4AaABAg	M S
Ugy8lU5n0fUaxx0r90B4AaABAg	1	0	2018-09-29 19:01:00	Berry’s Antics!	They are still taking children from parents and no one cares anymore	UC_FCBizcVWlz-fGeiD0v_XQ	http://www.youtube.com/channel/UC_FCBizcVWlz-fGeiD0v_XQ	0		
Ugy8lU5n0fUaxx0r90B4AaABAg.8lmpwyG4pvk8m8toWEt5tZ		0	2018-10-08 17:57:20	liam Royce	Its been going since bush and Obama and no one has ever given a shit	UC85ml0ECCVxwOca0UHkhU6w	http://www.youtube.com/channel/UC85ml0ECCVxwOca0UHkhU6w	1	Ugy8lU5n0fUaxx0r90B4AaABAg	Berry’s Antics!
UgzlhHYDIzFmev0AtJB4AaABAg	0	0	2018-09-29 18:52:12	Tyree Tsar Ryckman Hall	palabra	UCHtmXAjFrYvDyl8Mg-ejYzw	http://www.youtube.com/channel/UCHtmXAjFrYvDyl8Mg-ejYzw	0		
Ugwphv9fnt_DJwQnLKB4AaABAg	0	0	2018-09-29 18:51:07	Tyree Tsar Ryckman Hall	Look how far &quot;I cum&quot;	UCHtmXAjFrYvDyl8Mg-ejYzw	http://www.youtube.com/channel/UCHtmXAjFrYvDyl8Mg-ejYzw	0		
UgzXvmhYUV9WgBtOo_h4AaABAg	0	0	2018-09-29 01:16:22	César Montilla	Lok a fara come	UCzzTdz9RA72BjNiyMEh3ZWA	http://www.youtube.com/channel/UCzzTdz9RA72BjNiyMEh3ZWA	0		
UgycUDcD3_m0rIaTi8Z4AaABAg	0	0	2018-09-28 16:56:25	gringochucha	Hay que decir que el Residente es uno de los mejores liricistas del pop moderno. Y no digo &quot;pop&quot; de forma despectiva. Es música popular.	UCKtM9H1AHARUvVUEejHATzg	http://www.youtube.com/channel/UCKtM9H1AHARUvVUEejHATzg	0		
UgxmMkAurxwpbsrzE2p4AaABAg	0	0	2018-09-28 08:26:12	Кевином Martell	Omg, this is pure art, I just finish to listen the album of Hamilton, this pure social expression of art.	UC8je4NRytVdAnidlecluBJA	http://www.youtube.com/channel/UC8je4NRytVdAnidlecluBJA	0		
UgxFzmqrnESwsDHYBOh4AaABAg	0	0	2018-09-28 03:13:33	Jon Philspector	&quot;We&#39;re America&#39;s ghost writers&quot; !	UCcMpQOY-7NfTeZ1sBpSUMhw	http://www.youtube.com/channel/UCcMpQOY-7NfTeZ1sBpSUMhw	0		
UgzvPf3LDVHIJDjWR594AaABAg	0	0	2018-09-27 14:50:25	Coffee Jaytee	Imagine America but no immigrants.<br /><br />I believe that it&#39;s a place filled with them, and without them, there&#39;ll be significantly less people on America.	UC-b2oD9XiKhsTUrysx8be1w	http://www.youtube.com/channel/UC-b2oD9XiKhsTUrysx8be1w	0		
UgxpYuqm5dX7ai_xBFB4AaABAg	0	0	2018-09-27 14:47:23	Coffee Jaytee	Remember guys, Trump isn&#39;t the only one who is anti immigrant.	UC-b2oD9XiKhsTUrysx8be1w	http://www.youtube.com/channel/UC-b2oD9XiKhsTUrysx8be1w	0		
UgzgqBH681wPQUuN6dR4AaABAg	0	0	2018-09-27 14:45:51	Coffee Jaytee	America&#39;s fucked up.	UC-b2oD9XiKhsTUrysx8be1w	http://www.youtube.com/channel/UC-b2oD9XiKhsTUrysx8be1w	0		
UgwroBCjdthpNdIeMGJ4AaABAg	0	0	2018-09-27 12:42:49	steven metrailler	Rester dans vos pays et ya pas de soucis ;) Les migrant alimente la bêtes du djihadisme ,)	UCFzxFtS-uc-d4QdS5Eq4Sog	http://www.youtube.com/channel/UCFzxFtS-uc-d4QdS5Eq4Sog	0		
UgyIxiognVNiNBpBrRZ4AaABAg	0	0	2018-09-27 01:55:42	Jay Jay	I&#39;m a first generation American in NY family and to know how hard it is for my Puerto Rican family to get jobs? Holy hell it&#39;s complicated, but this song? <b>EMPOWERING TO ALL OF US</b>	UCvh-1ZBFXIgltbueSmmu0DQ	http://www.youtube.com/channel/UCvh-1ZBFXIgltbueSmmu0DQ	0		
UgzRW0NcIwBWMXgB2rZ4AaABAg	0	0	2018-09-27 00:31:11	riz kalif	All the immigrants I love ya	UCO2FUw6n_hqj4V5CblW1ljw	http://www.youtube.com/channel/UCO2FUw6n_hqj4V5CblW1ljw	0		
UgyAj3SPjQgEsdKlWRV4AaABAg	0	0	2018-09-26 17:29:28	Anon	RIZ MC is a troll with them references	UCHHC35P1cc7AbscT1Cq5HVg	http://www.youtube.com/channel/UCHHC35P1cc7AbscT1Cq5HVg	0		
Ugy5TyQ0h-Nykun6l-d4AaABAg	0	0	2018-09-26 14:07:35	Lafayette Sir	no ones illegal on stolen land.	UC1mJkBBGQS2d6zhbvMqdkUg	http://www.youtube.com/channel/UC1mJkBBGQS2d6zhbvMqdkUg	0		
UgwTLIVAqhC-ayKgKqN4AaABAg	0	1	2018-09-26 14:06:06	Lafayette Sir	Daveed Diggs at the end... gosh I love him❤️	UC1mJkBBGQS2d6zhbvMqdkUg	http://www.youtube.com/channel/UC1mJkBBGQS2d6zhbvMqdkUg	0		
UgwcIX0PaazVZJGeMJx4AaABAg	0	0	2018-09-26 14:04:03	Lafayette Sir	They blame them to be illegal on their stolen land...	UC1mJkBBGQS2d6zhbvMqdkUg	http://www.youtube.com/channel/UC1mJkBBGQS2d6zhbvMqdkUg	0		
UgzPHcvol5517khCUeJ4AaABAg	0	0	2018-09-26 13:22:08	heyit'sjewels	Powerful	UCyKQzgD_DAQ0fcRMH_L5YAA	http://www.youtube.com/channel/UCyKQzgD_DAQ0fcRMH_L5YAA	0		
UgxmuTBp8wi9cw1lv0t4AaABAg	0	0	2018-09-24 23:44:37	Vivi Viv	I see products people buy that a fruit , vegetables and fruits that immigrants pick at 5 in the morning or even 4 in the morning but yet people say “ I beep hate Mexicans “ . 😪💔	UC4e_z4Y94Vg5i58V3i3rCXA	http://www.youtube.com/channel/UC4e_z4Y94Vg5i58V3i3rCXA	0		
UgzT4skX7eQUnPUKYJ14AaABAg	0	0	2018-09-24 01:35:54	Krishna B	As a spoiled Bethesda kid, who was born in the US, I relate.	UCOAu5nrPMy5hoH2Oxh_RegQ	http://www.youtube.com/channel/UCOAu5nrPMy5hoH2Oxh_RegQ	0		
UgwY_fDZxyhGxS0PffB4AaABAg	0	2	2018-09-23 22:36:51	Kim Things	My dad is an immigrant and now he is married and have a house and 4 kids and enough money for all our my family, wen he came it was struggle but he came far and it not time to give up 😌	UCHIeoFr_D4Wx90-ks8NjMXg	http://www.youtube.com/channel/UCHIeoFr_D4Wx90-ks8NjMXg	0		
Ugzfi-YTOb81VgKJ2z54AaABAg	0	0	2018-09-23 21:03:23	Patricio Aravena	Side note: Residente and Lin-Manuel Miranda are cousins! <a href="https://www.youtube.com/watch?v=ucRkVW7V1nM">https://www.youtube.com/watch?v=ucRkVW7V1nM</a><br /><a href="https://www.youtube.com/watch?v=VB_ZrC1u74w">https://www.youtube.com/watch?v=VB_ZrC1u74w</a>	UC2hX769MbXc06sVBDhoXJdg	http://www.youtube.com/channel/UC2hX769MbXc06sVBDhoXJdg	0		
UgxLkskgtYk3ioQFiCJ4AaABAg	0	0	2018-09-23 18:41:28	Cyra Strong	Finally we’re mentioned	UCqQ7WvAZR72lF5k74K-dPQg	http://www.youtube.com/channel/UCqQ7WvAZR72lF5k74K-dPQg	0		
UgxicM5E9Lp6lrrajM94AaABAg	0	0	2018-09-23 07:50:03	WebbanationX	I&#39;ve never heard this. THIS IS THE HEAT, gawd DAMN	UC5XEspmSd3b9TlMOCP87l2w	http://www.youtube.com/channel/UC5XEspmSd3b9TlMOCP87l2w	0		
UgwO7K03o5FKSsXb5Pp4AaABAg	0	0	2018-09-22 22:13:54	Colton Denning	First off, immigrant is fine. ILLEGAL IMMIGRANTS are bad. The word illegal for you uneducated means it’s against the LAW!!! Do it legal and we will be more than happy to have you here. Quit being ignorant.	UCpnvu4CUcErrOpK1230pj_g	http://www.youtube.com/channel/UCpnvu4CUcErrOpK1230pj_g	0		
UgwPOqfLOCGt9aeUQ8x4AaABAg	0	2	2018-09-22 00:16:15	Iratze Aceves	Cardi B who?????	UCjiva6h_WVocj8-d4cgdXdg	http://www.youtube.com/channel/UCjiva6h_WVocj8-d4cgdXdg	0		
UgwfsF0TWMGdBX01hct4AaABAg	0	0	2018-09-22 00:14:10	sophroze	I really liked it! It was outstanding, this should be more popular than Logan and Jake. Everybody should understand how much immigrants suffer through all this pain. Its strong for them to hold still s o tight for a superhero. This was inspiring.	UCFdUdPcTXPxbk4Pv5DTpv_A	http://www.youtube.com/channel/UCFdUdPcTXPxbk4Pv5DTpv_A	0		
Ugy5RAUtVo_femEwaoJ4AaABAg	0	0	2018-09-21 13:36:17	facetto infarto	Rene puñeta!! I WAS NOT READY. I&#39;M CRYING	UCcp2aeH507uc9Ut7zg501nA	http://www.youtube.com/channel/UCcp2aeH507uc9Ut7zg501nA	0		
UgymEuZ29v6tfhoVeu94AaABAg	0	0	2018-09-21 03:47:27	AL Fekry CHE	And guess whose the 9.4+k disliker?	UCGoiRtVEGWLRyOeMl4ukHuQ	http://www.youtube.com/channel/UCGoiRtVEGWLRyOeMl4ukHuQ	0		
UgzUdVnQ3A9pAl1yjkB4AaABAg	0	0	2018-09-19 19:08:26	grammar nazi	Remove kebab.	UCpgPcb2jzN4pqtdlZ88HCnw	http://www.youtube.com/channel/UCpgPcb2jzN4pqtdlZ88HCnw	0		
Ugwm438fCW4bEdbxcR54AaABAg	0	0	2018-09-19 05:32:27	vanesa Rosales	Residente killed that verse!💯 <br /><br />&quot;Ay que ser bien hijo de puta, nosotros sembramos el arbol y ellos se comen la fruta!&quot;	UC6RAl-04iEWcpTyVSh-oDVQ	http://www.youtube.com/channel/UC6RAl-04iEWcpTyVSh-oDVQ	0		
UgwIh7yIWbEWaYk6H354AaABAg	0	0	2018-09-19 05:04:21	Sofia Trujillo	I know the land belonged to us, but I think we need to chill a bit about the past and move on. I can’t tell that Americans haven’t exploded immigrants, but we can’t generalize their people. I’d like to see everyone living as one world, not as a country, not as a state, not as a social group. As one united world.	UC6x7T3WFuT1Np7m6TjJySbQ	http://www.youtube.com/channel/UC6x7T3WFuT1Np7m6TjJySbQ	0		
UgzaXFfB7Bi2dhasfKN4AaABAg	0	0	2018-09-18 22:23:55	MsSandraya	💪💪💪✊✊✊✊	UCvHyH9cb8N8-Kjk0_4fM3NA	http://www.youtube.com/channel/UCvHyH9cb8N8-Kjk0_4fM3NA	0		
